bench,CRuby 3.3.0dev mem (MiB),YJIT 3.3.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,50.51953125,55.8984375,1,1
chunky-png,45.31640625,47.33984375,1,1
erubi-rails,88.19140625,95.51171875,2,2
hexapdf,188.42578125,278.28515625,2,2
liquid-c,34.24609375,37.78515625,1,1
liquid-compile,33.25,35.98046875,1,1
liquid-render,34.5078125,39.0859375,1,1
mail,45.21875,48.3828125,1,1
psych-load,32.94921875,34.92578125,1,1
railsbench,86.828125,100.79296875,3,2
ruby-lsp,88.5234375,123.45703125,5,5
sequel,36.71484375,40.3203125,1,1
binarytrees,26.15234375,26.56640625,1,1
erubi,29.08984375,31.03515625,1,1
etanni,23.73046875,24.125,1,1
fannkuchredux,20.3203125,20.9296875,1,1
lee,30.9453125,33.875,1,1
nbody,20.22265625,20.75,1,1
optcarrot,58.65625,64.84375,1,1
rack,28.0859375,30.20703125,1,1
ruby-json,20.82421875,21.2421875,1,1
rubykon,53.21875,55.046875,1,1
30k_ifelse,64.1484375,100.5546875,6,5
30k_methods,55.05859375,66.94140625,2,2
cfunc_itself,20.1953125,20.5859375,1,1
fib,20.19140625,20.5859375,1,1
getivar,20.2578125,20.67578125,1,1
keyword_args,20.1953125,20.6015625,1,1
respond_to,20.26953125,20.6953125,1,1
setivar,20.2578125,20.671875,1,1
setivar_object,20.19921875,20.59375,1,1
setivar_young,20.1953125,20.59375,1,1
str_concat,46.44921875,82.98828125,1,1
throw,20.265625,20.6484375,1,1
