bench,CRuby 3.4.0dev mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,53.22265625,60.0234375,2,2
chunky-png,48.36328125,48.64453125,1,1
erubi-rails,101.703125,106.875,3,3
hexapdf,137.609375,260.76171875,3,2
liquid-c,28.51171875,32.46875,1,1
liquid-compile,26.03515625,29.46484375,1,1
liquid-render,29.20703125,34.33203125,1,1
lobsters,265.00390625,321.859375,12,10
mail,60.87890625,65.53125,2,1
psych-load,26.21875,28.1328125,1,1
railsbench,99.59375,109.29296875,5,4
rubocop,85.5078125,119.3515625,9,7
ruby-lsp,60.296875,65.6796875,1,1
sequel,30.86328125,34.296875,1,1
binarytrees,19.25,18.66796875,1,1
blurhash,14.54296875,14.921875,1,1
erubi,22.5703125,24.05078125,1,1
etanni,17.0703125,17.21484375,1,1
fannkuchredux,13.1484375,13.48046875,1,1
fluentd,606.7734375,623.32421875,1,1
graphql,32.265625,36.06640625,1,1
graphql-native,30.1640625,34.375,1,1
lee,24.39453125,25.98046875,1,1
matmul,18.796875,19.01953125,1,1
nbody,13.109375,13.41015625,1,1
nqueens,13.2890625,13.62109375,1,1
optcarrot,58.32421875,61.19921875,1,1
protoboeuf,25.39453125,28.140625,1,1
rack,22.2734375,24.2109375,1,1
ruby-json,14.1484375,14.37109375,1,1
rubykon,40.05078125,41.37890625,1,1
sudoku,13.20703125,13.6171875,1,1
tinygql,21.1015625,23.26953125,1,1
30k_ifelse,137.421875,149.56640625,8,7
30k_methods,84.05859375,87.9921875,3,3
cfunc_itself,13.0703125,13.296875,1,1
fib,13.0703125,13.27734375,1,1
getivar,13.09375,13.31640625,1,1
keyword_args,13.078125,13.3125,1,1
respond_to,13.0703125,13.3046875,1,1
ruby-xor,14.28125,14.51953125,1,1
setivar,13.0859375,13.30859375,1,1
setivar_object,13.0859375,13.296875,1,1
setivar_young,13.0859375,13.3125,1,1
str_concat,39.48046875,66.6171875,1,1
throw,13.08203125,13.30078125,1,1
